episode,timestep,reward
3971,1476000,1527.1352
3974,1478000,1435.6999
3981,1480000,1221.6085
3985,1482000,1578.8367
3988,1484000,2080.7891
3992,1486000,1753.5572
3996,1488000,1641.9805
3999,1490000,1823.3471
4004,1492000,1326.8719
4008,1494000,1808.7886
4012,1496000,1487.6014
4015,1498000,2173.1701
4019,1500000,1737.1546
4021,1502000,2337.7847
4024,1504000,2679.2007
4026,1506000,3219.8576
4029,1508000,2388.6466
4033,1510000,1669.7345
4035,1512000,1852.4942
4039,1514000,2328.931
4042,1516000,1973.4844
4045,1518000,2188.298
4047,1520000,2025.1597
4052,1522000,1720.7978
4055,1524000,2445.6883
4057,1526000,2721.4528
4060,1528000,2339.2159
4065,1530000,1341.9558
4068,1532000,1890.5137
4072,1534000,1305.7742
4077,1536000,1788.9092
4080,1538000,1612.1233
4083,1540000,2801.8045
4087,1542000,1471.7234
4089,1544000,3303.9789
4092,1546000,2084.9143
4095,1548000,2362.787
4099,1550000,1115.5062
4102,1552000,2686.4517
4106,1554000,1711.175
4108,1556000,2348.9039
4111,1558000,2679.3586
4114,1560000,2093.2055
4118,1562000,1431.0069
4121,1564000,1801.4791
4126,1566000,1566.7616
4129,1568000,1714.7676
4132,1570000,1879.0462
4134,1572000,3019.0232
4139,1574000,1704.5936
4143,1576000,1362.0761
4148,1578000,952.7594
4153,1580000,1433.5047
4157,1582000,1862.9944
4161,1584000,1512.4958
4163,1586000,3163.9395
4166,1588000,2334.8045
4168,1590000,3171.2067
4170,1592000,3202.941
4172,1594000,2945.8369
4175,1596000,2082.0036
4180,1598000,1360.2396
4183,1600000,2194.0184
4186,1602000,2009.8311
4188,1604000,2335.267
4190,1606000,3169.7687
4193,1608000,3050.555
4196,1610000,1952.1949
4198,1612000,2405.421
4201,1614000,2894.6703
4204,1616000,1689.5297
4207,1618000,2408.6129
4209,1620000,2641.4789
4212,1622000,2391.3042
4215,1624000,2404.1411
4218,1626000,1771.2332
4222,1628000,1867.1187
4226,1630000,1479.5216
4228,1632000,2578.2406
4231,1634000,2551.6007
4234,1636000,1535.7371
4239,1638000,1798.0103
4244,1640000,1292.2566
4247,1642000,1786.5458
4250,1644000,2067.369
4254,1646000,1599.279
4258,1648000,1875.608
4261,1650000,1901.9142
4266,1652000,1518.643
4270,1654000,1590.3537
4273,1656000,2435.8804
4277,1658000,1464.7377
4280,1660000,1859.3381
4282,1662000,3218.9228
4285,1664000,2670.5461
4288,1666000,1941.3243
4292,1668000,1716.0165
4295,1670000,1938.4677
4300,1672000,1419.4376
4302,1674000,2729.8371
4305,1676000,2325.1042
4308,1678000,2078.2461
4311,1680000,2563.148
4315,1682000,1598.1871
4317,1684000,2948.4746
4319,1686000,2230.2143
4324,1688000,1849.0725
4327,1690000,1955.7214
4329,1692000,2967.8941
4331,1694000,2419.7552
4334,1696000,2560.5124
4337,1698000,2329.0129
4340,1700000,2481.3528
4344,1702000,1741.3786
4346,1704000,2065.3997
4350,1706000,1585.545
4354,1708000,2058.7636
4360,1710000,1238.6166
4363,1712000,2042.0422
4367,1714000,1749.1205
4372,1716000,1045.8342
4376,1718000,1942.1715
4379,1720000,1507.957
4383,1722000,2123.2449
4388,1724000,1137.1563
4391,1726000,2303.2546
4395,1728000,1703.0479
4399,1730000,1449.5883
4405,1732000,1192.698
4410,1734000,1020.3431
4414,1736000,1839.7699
4417,1738000,2036.3817
4420,1740000,2000.3052
4423,1742000,1969.151
4427,1744000,1774.3681
4430,1746000,2803.8551
4432,1748000,2239.6004
4438,1750000,1307.4863
4441,1752000,2274.8163
4444,1754000,2212.0615
4447,1756000,1985.691
4449,1758000,2253.3769
4453,1760000,2309.8321
4455,1762000,2924.729
4459,1764000,1886.5729
4462,1766000,2219.1261
4464,1768000,3156.6035
4467,1770000,1869.6271
4469,1772000,2292.6802
4473,1774000,2269.4151
4478,1776000,1288.6168
4482,1778000,1582.18
4485,1780000,2290.8388
4489,1782000,1083.1599
4493,1784000,2274.8557
4496,1786000,2039.6297
4500,1788000,1451.7091
4504,1790000,1867.2746
4507,1792000,1652.5839
4511,1794000,1417.052
4515,1796000,2344.7885
4519,1798000,1469.4996
4524,1800000,1302.1705
4527,1802000,2195.3886
4530,1804000,2008.8162
4532,1806000,2418.2024
4537,1808000,1916.4405
4540,1810000,1541.2108
4542,1812000,2736.7187
4544,1814000,3132.8228
4547,1816000,2355.0946
4550,1818000,2624.561
4552,1820000,3056.9618
4554,1822000,2892.2485
4556,1824000,3205.3829
4560,1826000,2093.8395
4565,1828000,1367.1408
4570,1830000,1190.0603
4573,1832000,1461.2152
4577,1834000,1740.0377
4579,1836000,3243.32
4582,1838000,2516.4276
4587,1840000,1458.7084
4589,1842000,2953.7136
4592,1844000,1681.155
4595,1846000,2685.5607
4598,1848000,2459.6321
4600,1850000,2167.5273
4602,1852000,3264.435
4605,1854000,2473.9356
4608,1856000,2494.3802
4611,1858000,1865.6837
4614,1860000,2299.1923
4618,1862000,1588.2836
4622,1864000,1586.7103
4625,1866000,2051.6898
4629,1868000,1656.5703
4632,1870000,2550.9711
4635,1872000,2065.5848
4637,1874000,2961.4938
4639,1876000,2561.6314
4642,1878000,2775.0407
4645,1880000,2414.3079
4648,1882000,2005.6956
4651,1884000,2419.8836
4653,1886000,3273.8271
4655,1888000,3325.0397
4659,1890000,1750.1143
4661,1892000,2885.9921
4664,1894000,2307.3771
4666,1896000,2981.2959
4668,1898000,2134.2368
4672,1900000,1984.2189
4676,1902000,1183.0852
4678,1904000,3122.8215
4682,1906000,2294.0984
4685,1908000,1814.3958
4688,1910000,2809.0201
4691,1912000,1682.6719
4695,1914000,1933.6412
4697,1916000,1820.7728
4701,1918000,1955.9164
4707,1920000,1214.0119
4709,1922000,2736.8744
4712,1924000,2261.4979
4717,1926000,1288.6695
4721,1928000,1939.5471
4724,1930000,2036.2911
4726,1932000,2223.8276
4729,1934000,2590.4797
4731,1936000,2815.7052
4736,1938000,1521.9307
4738,1940000,3234.2444
4741,1942000,2503.4801
4744,1944000,1551.6157
4748,1946000,2024.2219
4751,1948000,1970.3009
4754,1950000,1990.3016
4758,1952000,1871.402
4761,1954000,2193.3507
4763,1956000,2939.9005
4765,1958000,2347.4705
4768,1960000,2203.2083
4771,1962000,2363.592
4774,1964000,1875.563
4778,1966000,1739.8435
4781,1968000,2415.1027
4784,1970000,2294.0244
4787,1972000,1683.9043
4790,1974000,2233.9238
4793,1976000,2484.1967
4796,1978000,1486.4803
4800,1980000,1956.7134
4804,1982000,1777.8881
4806,1984000,2431.5354
4811,1986000,1282.202
4814,1988000,2253.6809
4819,1990000,1233.4243
4822,1992000,2453.0874
4825,1994000,2384.3394
4828,1996000,1590.8426
4831,1998000,2115.8105
4834,2000000,2526.7153
4838,2002000,1483.5953
4841,2004000,2373.2209
4844,2006000,1888.4759
4846,2008000,2695.2451
4850,2010000,1808.3313
4853,2012000,2478.2679
4856,2014000,2131.1961
4858,2016000,2719.0522
4861,2018000,1830.8339
4864,2020000,2177.4471
4868,2022000,1503.0648
4870,2024000,3210.3715
4872,2026000,3060.4817
4875,2028000,2388.4314
4878,2030000,1840.2196
4880,2032000,3173.1459
4882,2034000,3212.5871
4886,2036000,1929.713
4889,2038000,2051.0174
4891,2040000,2264.6593
4894,2042000,2948.3935
4897,2044000,1645.0728
4901,2046000,1993.8597
4903,2048000,3135.8875
4905,2050000,3166.5006
4907,2052000,2154.3882
4911,2054000,2058.1621
4915,2056000,1623.2203
4917,2058000,2001.6663
4919,2060000,3153.6707
4924,2062000,1765.6372
4926,2064000,1962.9825
4929,2066000,2806.5996
4931,2068000,3101.7248
4933,2070000,2822.7066
4936,2072000,2528.1099
4938,2074000,3159.0179
4940,2076000,2214.133
4943,2078000,2548.9034
4947,2080000,1900.1077
4949,2082000,3131.9665
4954,2084000,1250.4508
4957,2086000,2354.3719
4960,2088000,2211.3324
4962,2090000,3230.4181
4964,2092000,2400.9249
4967,2094000,2529.7722
4970,2096000,1937.9407
4973,2098000,1715.7487
4975,2100000,3207.6843
4979,2102000,2136.5521
4981,2104000,2396.449
4983,2106000,3223.5089
4986,2108000,2554.9148
4988,2110000,2299.1623
4990,2112000,3262.1643
4992,2114000,3228.7011
4996,2116000,2316.2353
4999,2118000,1744.7437
5003,2120000,1841.2817
5005,2122000,2847.2345
5009,2124000,1949.8887
5013,2126000,1435.4874
5015,2128000,3254.6672
5018,2130000,1756.7202
5021,2132000,1990.0037
5024,2134000,2615.2731
5028,2136000,1915.5537
5031,2138000,1891.7066
5034,2140000,1642.29
5040,2142000,1324.6289
5043,2144000,2364.4771
5046,2146000,1718.2352
5049,2148000,2937.3979
5051,2150000,3205.4265
5053,2152000,2139.8873
5057,2154000,1914.8549
5060,2156000,2090.9338
5064,2158000,1747.8399
5067,2160000,2548.5634
5069,2162000,3197.5393
5071,2164000,2131.1942
5074,2166000,2386.321
5079,2168000,1591.3542
5081,2170000,3243.9428
5084,2172000,2316.4458
5089,2174000,1226.8474
5093,2176000,1682.874
5096,2178000,1728.4956
5099,2180000,2898.0206
5104,2182000,1199.053
5107,2184000,2348.4625
5111,2186000,1703.8099
5116,2188000,1349.2902
5120,2190000,1360.7574
5123,2192000,2314.7135
5127,2194000,1590.4782
5130,2196000,2008.7349
5133,2198000,1949.2156
5137,2200000,1971.6116
5139,2202000,2816.0184
5143,2204000,1628.0744
5147,2206000,2098.0707
5150,2208000,1634.4952
5153,2210000,2454.9883
5155,2212000,3164.4536
5158,2214000,2566.9253
5162,2216000,1535.4576
5164,2218000,3328.6791
5166,2220000,2714.0639
5169,2222000,2768.4953
5171,2224000,3257.0931
5173,2226000,2139.503
5178,2228000,1804.37
5180,2230000,2338.6806
5182,2232000,2848.4231
5185,2234000,2716.1492
5188,2236000,1956.5498
5192,2238000,2054.8482
5194,2240000,2816.2222
5198,2242000,1921.9817
5201,2244000,2535.3088
5204,2246000,1583.789
5208,2248000,1464.8446
5212,2250000,2204.8019
5214,2252000,2358.9289
5220,2254000,1338.3223
5223,2256000,2266.2544
5226,2258000,1836.7712
5231,2260000,1801.2272
5233,2262000,3065.3248
5235,2264000,2598.7744
5239,2266000,1955.5059
5243,2268000,1730.0855
5245,2270000,2383.2652
5247,2272000,3355.3774
5252,2274000,1806.5006
5255,2276000,2222.5705
5258,2278000,2310.6935
5261,2280000,2368.0708
5264,2282000,2261.0103
5267,2284000,1805.4742
5271,2286000,1996.4425
5276,2288000,1304.2466
5280,2290000,1498.5298
5283,2292000,2319.1469
5287,2294000,1687.778
