episode,timestep,reward
2191,330000,996.8028
2197,332000,909.5061
2203,334000,893.5378
2209,336000,986.682
2213,338000,1195.6868
2219,340000,1004.8364
2224,342000,1184.6947
2228,344000,1071.3324
2235,346000,880.377
2240,348000,1115.7223
2244,350000,1216.4563
2248,352000,1349.5662
2251,354000,1759.6012
2257,356000,1044.6139
2264,358000,737.1333
2268,360000,1162.2336
2275,362000,709.6264
2281,364000,1131.7431
2287,366000,931.8805
2293,368000,806.6103
2299,370000,971.294
2305,372000,859.928
2313,374000,750.1245
2318,376000,996.2258
2321,378000,1830.3493
2327,380000,855.4506
2333,382000,969.5631
2338,384000,1069.3983
2344,386000,754.704
2350,388000,1090.5717
2355,390000,1039.2599
2360,392000,1014.5587
2365,394000,1121.8282
2369,396000,1178.1759
2376,398000,877.0843
2380,400000,1227.5655
2383,402000,1424.7714
2389,404000,1245.3951
2392,406000,1489.076
2398,408000,971.8124
2405,410000,902.8525
2409,412000,1071.7864
2414,414000,1077.3338
2420,416000,1000.6315
2426,418000,849.7263
2431,420000,1041.4348
2435,422000,1462.2169
2440,424000,1191.5836
2445,426000,1081.4732
2450,428000,1098.3665
2457,430000,887.2599
2462,432000,1097.8147
2466,434000,1217.8588
2469,436000,1181.599
2474,438000,1209.1782
2479,440000,1412.5351
2484,442000,1135.6481
2491,444000,762.5441
2499,446000,715.3806
2504,448000,1032.8149
2508,450000,1413.2267
2513,452000,1142.2097
2516,454000,1227.7122
2522,456000,1216.2888
2526,458000,1223.7297
2529,460000,1324.2782
2535,462000,1179.1434
2541,464000,1003.2089
2546,466000,1016.8731
2551,468000,1120.4252
2556,470000,1174.4224
2563,472000,839.2244
2568,474000,951.2925
2575,476000,892.412
2582,478000,776.21
2588,480000,926.0454
2594,482000,982.3878
2600,484000,1022.6625
2605,486000,1062.761
2611,488000,874.8538
2616,490000,1185.1886
2621,492000,1174.9706
2627,494000,963.6348
2633,496000,966.6725
2639,498000,831.7179
2644,500000,1129.8169
2649,502000,1197.682
2653,504000,1372.6062
2656,506000,1571.6605
2659,508000,2058.2059
2664,510000,1137.009
2668,512000,1439.3972
2672,514000,1279.4395
2676,516000,1470.623
2681,518000,1090.3125
2685,520000,1522.3481
2688,522000,1558.3032
2694,524000,1071.6715
2698,526000,1293.3426
2701,528000,1431.5196
2706,530000,1291.6522
2711,532000,1185.5862
2716,534000,949.752
2720,536000,1181.7384
2724,538000,1415.8529
2730,540000,1174.7747
2736,542000,964.2809
2741,544000,1107.1252
2746,546000,1004.4452
2751,548000,1265.5154
2756,550000,1098.1746
2759,552000,1749.9373
2763,554000,1354.5183
2768,556000,1309.3578
2773,558000,1111.9608
2776,560000,1528.1995
2781,562000,1196.9719
2786,564000,1189.9484
2792,566000,944.2617
2796,568000,1382.1556
2800,570000,1143.0118
2805,572000,1189.4939
2810,574000,1368.7524
2815,576000,1170.7097
2819,578000,1480.9508
2824,580000,973.1513
2829,582000,1283.7518
2834,584000,1133.0008
2839,586000,1094.5369
2843,588000,1384.5293
2849,590000,964.015
2855,592000,1037.6889
2860,594000,1095.0679
2866,596000,963.86
2871,598000,1085.0446
2875,600000,1379.5908
2881,602000,972.2725
2885,604000,1353.0364
2890,606000,1192.3581
2894,608000,1352.4116
2899,610000,1246.2708
2905,612000,1027.1794
2909,614000,1139.2033
2914,616000,1188.2432
2919,618000,1120.9843
2925,620000,1013.3878
2931,622000,983.0079
2936,624000,1020.2381
2941,626000,1254.4003
2946,628000,1231.5529
2952,630000,955.2702
2957,632000,997.2263
2962,634000,1194.1346
2968,636000,1011.8718
2972,638000,1405.4109
2977,640000,1034.6897
2982,642000,1335.3859
2987,644000,1009.4639
2992,646000,1084.5218
2999,648000,952.4629
3004,650000,1175.9148
3009,652000,1097.6471
3015,654000,994.7354
3020,656000,918.0645
3024,658000,1412.6959
3029,660000,1223.0198
3034,662000,1179.833
3041,664000,940.8947
3044,666000,1556.1059
3049,668000,1338.4146
3054,670000,1102.5123
3059,672000,1011.0349
3063,674000,1389.8276
3067,676000,1490.7804
3072,678000,1146.3839
3078,680000,1074.1303
3082,682000,1160.8243
3088,684000,1027.9125
3092,686000,1473.7658
3098,688000,883.6722
3104,690000,978.4499
3109,692000,993.698
3115,694000,1075.9036
3122,696000,922.2013
3128,698000,909.9787
3135,700000,753.9252
3141,702000,889.8073
3147,704000,1053.5162
3155,706000,719.6648
3161,708000,943.6142
3167,710000,990.3264
3171,712000,1381.8867
3177,714000,1051.225
3181,716000,1188.8879
3187,718000,1171.0349
3191,720000,1360.4678
3196,722000,1204.2405
3201,724000,1046.7096
3206,726000,1162.0298
3211,728000,1268.6166
3216,730000,1113.5106
3222,732000,876.1818
3227,734000,1132.6109
3232,736000,1282.0977
3236,738000,1221.7751
3241,740000,1270.9432
3246,742000,1212.6861
3250,744000,1360.1666
3254,746000,1377.0184
3258,748000,1455.4983
3262,750000,1039.126
3266,752000,1703.0413
3270,754000,1570.45
3275,756000,1230.4673
3280,758000,1175.5371
3285,760000,1222.0921
3289,762000,1182.7359
3293,764000,1664.7244
3297,766000,1442.2101
3302,768000,1132.645
3307,770000,1217.895
3310,772000,1786.4168
3314,774000,1514.715
3319,776000,1197.2663
3324,778000,1205.1821
3329,780000,1120.5236
3334,782000,1330.6434
3337,784000,1989.5364
3341,786000,1306.8152
3345,788000,1635.3569
3350,790000,1160.7284
3355,792000,1129.4421
3358,794000,1737.1438
3362,796000,1521.0272
3366,798000,1319.7055
3371,800000,1230.4997
3377,802000,1067.8646
3381,804000,1267.3393
3387,806000,1183.9945
3392,808000,1169.8757
3396,810000,1273.9464
3403,812000,956.7266
3407,814000,1348.1577
3413,816000,964.2924
3418,818000,1102.0584
3422,820000,1292.0372
3428,822000,1241.5166
3431,824000,1461.6218
3436,826000,1439.9874
3440,828000,1261.7414
3444,830000,1503.3804
3450,832000,1076.1654
3455,834000,1217.9314
3459,836000,1342.725
3464,838000,1146.9167
3468,840000,1360.8468
3472,842000,1345.3401
3477,844000,1425.5386
3481,846000,1280.7224
3486,848000,1380.04
3490,850000,1439.4067
3495,852000,1068.0658
3501,854000,1109.1991
3505,856000,1154.3708
3509,858000,1511.5668
3515,860000,1158.3311
3519,862000,1402.0942
3525,864000,1054.9514
3530,866000,1190.3019
3534,868000,1490.7078
3538,870000,1463.1744
3543,872000,1133.3442
3549,874000,1079.9597
3554,876000,1068.6188
3558,878000,1407.384
3564,880000,1108.2026
3568,882000,1467.271
3574,884000,982.5731
3579,886000,1252.3184
3584,888000,1121.0174
3590,890000,1060.5403
3594,892000,1496.6571
3599,894000,1219.2255
3603,896000,1152.0406
3607,898000,1669.6794
3611,900000,1325.9425
3615,902000,1798.3095
3619,904000,1496.9981
3624,906000,1211.8251
3628,908000,1342.8255
3631,910000,1688.7109
3635,912000,1773.3701
3639,914000,1316.9937
3644,916000,1423.8063
3648,918000,1508.6025
3652,920000,1421.2584
3656,922000,1429.4014
3659,924000,1902.1331
3663,926000,1515.6246
3667,928000,1368.9682
3671,930000,1606.6955
3677,932000,1150.7539
3680,934000,1722.7841
3686,936000,1121.3272
3690,938000,1238.4358
3695,940000,1334.3954
3700,942000,1088.4439
3704,944000,1592.0548
3710,946000,1115.132
3714,948000,1283.0243
3719,950000,1228.5321
3724,952000,1235.341
3729,954000,1217.6079
3732,956000,1872.2049
3737,958000,1305.1899
3742,960000,1119.3304
3745,962000,1886.4262
3750,964000,1209.3361
3754,966000,1730.1981
3760,968000,1026.2083
3764,970000,1462.9979
3769,972000,1080.9168
3774,974000,1370.761
3779,976000,1133.5323
3783,978000,1475.9655
3788,980000,1308.5585
3793,982000,1171.5023
3798,984000,1218.2378
3803,986000,1148.2828
3808,988000,1354.6459
3813,990000,1021.0245
3818,992000,1315.1992
3823,994000,1252.6068
3829,996000,1075.9174
3834,998000,1127.2729
3838,1000000,1583.2837
3844,1002000,1068.3427
3849,1004000,1144.9809
3854,1006000,1260.593
3859,1008000,1172.1453
3865,1010000,1117.7061
3870,1012000,1225.5354
3875,1014000,1102.0971
3879,1016000,1304.1837
3884,1018000,1538.4272
3889,1020000,1287.3592
3894,1022000,1207.9935
3899,1024000,1148.4012
3903,1026000,1408.6925
3907,1028000,1613.5373
3912,1030000,1297.7283
3917,1032000,1224.9666
3921,1034000,1185.8087
3927,1036000,1270.9128
3931,1038000,1558.0421
3936,1040000,1181.8768
3940,1042000,1584.7794
3944,1044000,1318.811
3950,1046000,1061.8737
3955,1048000,1261.9943
3960,1050000,1242.9538
3964,1052000,1616.7197
3968,1054000,1396.566
3973,1056000,1380.7606
3976,1058000,1672.088
3981,1060000,1228.7272
3985,1062000,1633.1819
3989,1064000,967.3081
3994,1066000,1570.5357
3998,1068000,1810.8864
4003,1070000,1098.7165
4008,1072000,1175.9007
4014,1074000,1126.9258
4018,1076000,1605.3025
4022,1078000,1523.4014
4027,1080000,1202.6647
4030,1082000,1718.1625
4035,1084000,1362.5934
4039,1086000,1678.4826
4044,1088000,1127.8766
4050,1090000,1149.7865
4054,1092000,1252.9198
4058,1094000,1714.9531
4064,1096000,1073.9902
4069,1098000,1134.973
4074,1100000,1438.4996
4078,1102000,1416.8039
4084,1104000,962.0273
4089,1106000,1398.0972
4092,1108000,1628.8283
4097,1110000,1503.2083
4101,1112000,1512.9797
4106,1114000,1244.5423
4111,1116000,1241.0334
4115,1118000,1548.7561
4120,1120000,1298.7034
4123,1122000,1663.2845
4128,1124000,1374.5438
4133,1126000,1315.1718
4137,1128000,1219.4329
4142,1130000,1407.6008
4146,1132000,1399.393
4151,1134000,1317.7515
4157,1136000,1211.8792
4161,1138000,1369.8398
4166,1140000,1172.1862
4170,1142000,1622.8968
4176,1144000,1197.9911
4181,1146000,1218.6706
4185,1148000,1290.5626
4189,1150000,1528.5567
4194,1152000,1488.9131
4199,1154000,1175.6127
4203,1156000,1421.7453
4207,1158000,1528.1773
4213,1160000,1134.357
4218,1162000,1216.4357
4223,1164000,1263.592
4227,1166000,1566.0092
4231,1168000,1287.3073
4234,1170000,2167.6439
4237,1172000,2097.4052
4240,1174000,2021.9981
4245,1176000,1165.9155
4250,1178000,1428.2703
4255,1180000,1313.5353
4258,1182000,1642.4424
4264,1184000,1158.2003
4267,1186000,2201.5101
4271,1188000,1369.9236
4276,1190000,1206.5817
4282,1192000,1210.8396
4288,1194000,1079.4314
4293,1196000,1230.6546
4297,1198000,1147.2912
4302,1200000,1543.8386
4308,1202000,1079.3601
4312,1204000,1352.8709
4317,1206000,1247.2816
4323,1208000,1202.6487
4329,1210000,944.2797
4334,1212000,1203.9219
4338,1214000,1392.3333
4343,1216000,1566.9173
4349,1218000,985.082
4355,1220000,1032.0527
4361,1222000,1084.2493
4367,1224000,1082.3142
4373,1226000,993.6007
4379,1228000,996.5219
4384,1230000,1266.8432
4390,1232000,1077.2496
4395,1234000,1249.7339
4400,1236000,1228.6392
4405,1238000,1283.2446
4411,1240000,1002.7116
4417,1242000,1130.7296
4423,1244000,944.1636
4429,1246000,1039.3659
4434,1248000,1228.2951
4441,1250000,968.4668
4447,1252000,1035.5225
4452,1254000,1271.209
4458,1256000,1045.7158
4463,1258000,1159.3568
4469,1260000,1108.0002
4475,1262000,1031.045
4480,1264000,1387.026
4485,1266000,1208.7041
4491,1268000,1023.7063
4495,1270000,1769.2114
4501,1272000,1040.7125
4506,1274000,1193.0759
4512,1276000,1139.9949
4516,1278000,1379.4633
4522,1280000,1115.2514
4527,1282000,1228.2474
4534,1284000,1037.3964
4539,1286000,1117.0449
4544,1288000,1306.7425
4550,1290000,1161.4497
4555,1292000,1231.8451
4560,1294000,1179.266
4565,1296000,1240.224
4571,1298000,1144.0424
4576,1300000,1132.5849
4582,1302000,1189.6989
4587,1304000,1162.4183
4593,1306000,1102.9554
4598,1308000,1219.3598
4605,1310000,1021.631
4610,1312000,1166.6293
4617,1314000,968.3504
4621,1316000,1315.8221
4626,1318000,1413.4876
4632,1320000,1126.1626
4637,1322000,1176.0377
4641,1324000,1543.9266
4646,1326000,1248.875
4652,1328000,1119.5995
4657,1330000,1086.7097
4663,1332000,1211.2175
4668,1334000,1298.2207
4672,1336000,1466.3028
4677,1338000,1381.7975
4683,1340000,1037.9936
4688,1342000,1288.6549
4693,1344000,1332.0086
4698,1346000,1125.0329
4703,1348000,1248.3957
4709,1350000,1210.7263
4714,1352000,1235.7732
4719,1354000,1199.3466
4725,1356000,1073.6999
4731,1358000,1055.709
4736,1360000,1207.5239
4741,1362000,1251.9651
4746,1364000,1247.3255
4751,1366000,1459.5574
4756,1368000,1108.1516
4761,1370000,1261.5739
4767,1372000,1191.9959
4772,1374000,1184.5493
4778,1376000,1141.6462
4784,1378000,1072.6454
4787,1380000,1601.21
4791,1382000,1871.3527
4796,1384000,1318.9409
4801,1386000,1291.4209
4806,1388000,1171.7432
4812,1390000,1022.1142
4817,1392000,1226.1758
4823,1394000,1096.3973
4828,1396000,1300.6726
4832,1398000,1238.1519
4838,1400000,1075.6208
4843,1402000,1413.8602
4848,1404000,1243.0614
4853,1406000,1410.5287
4858,1408000,1232.914
4864,1410000,1148.4552
4868,1412000,1536.0621
4873,1414000,1111.7669
4880,1416000,988.1204
4886,1418000,1093.7065
4892,1420000,1080.74
4897,1422000,1233.8449
4903,1424000,994.9532
4909,1426000,992.2609
4912,1428000,1730.9137
4917,1430000,1508.3669
4923,1432000,1199.2305
4927,1434000,1599.335
4932,1436000,1179.7331
4936,1438000,1481.3226
4941,1440000,1478.4405
4946,1442000,1061.4729
4952,1444000,1122.3003
4957,1446000,1341.2132
4961,1448000,1321.5931
4965,1450000,1648.7838
4970,1452000,1335.312
4975,1454000,1413.5272
4980,1456000,1116.0715
4986,1458000,1197.037
4991,1460000,1328.8196
4997,1462000,1099.4205
5001,1464000,1385.8404
5006,1466000,1336.6611
5011,1468000,1282.0052
5016,1470000,1326.9432
5020,1472000,1477.3896
5025,1474000,1194.3744
5029,1476000,1581.6438
5034,1478000,1307.5288
5039,1480000,1399.5966
5044,1482000,1298.042
5049,1484000,1325.7017
5054,1486000,1168.4093
5060,1488000,971.6029
5066,1490000,1184.0978
5070,1492000,1370.7218
5075,1494000,1328.5177
5080,1496000,1338.7308
5085,1498000,1143.9925
5091,1500000,1297.7018
5096,1502000,1196.6428
5101,1504000,1244.5066
5107,1506000,1129.107
5112,1508000,1373.4318
5117,1510000,1186.7062
5121,1512000,1620.6535
5126,1514000,1317.095
5131,1516000,1468.1495
5134,1518000,1777.3671
5138,1520000,1663.0459
5143,1522000,1473.57
5147,1524000,1351.6283
5152,1526000,1293.1886
5156,1528000,1668.9476
5161,1530000,1301.8952
5165,1532000,1569.6072
5170,1534000,1364.14
5174,1536000,1590.6918
5179,1538000,1538.3689
5184,1540000,1206.3887
5188,1542000,1449.4019
5193,1544000,1470.6151
5197,1546000,1547.0688
5202,1548000,1305.5396
5207,1550000,1447.6227
5212,1552000,1338.3647
5217,1554000,1216.7602
5222,1556000,1386.1993
5226,1558000,1337.2015
5230,1560000,1693.9605
5235,1562000,1320.8223
5240,1564000,1257.855
5244,1566000,1478.7764
5248,1568000,1702.0917
5253,1570000,1548.9239
5257,1572000,1499.8917
5261,1574000,1638.6592
5267,1576000,1198.938
5271,1578000,1489.4553
5274,1580000,1896.4046
5279,1582000,1591.2113
5283,1584000,1607.186
5288,1586000,1279.5236
5293,1588000,1188.3932
5299,1590000,1163.5344
5304,1592000,1213.3562
5310,1594000,1114.5498
5315,1596000,1251.7241
5321,1598000,1253.614
5326,1600000,1180.9685
5332,1602000,1105.6425
5338,1604000,1111.4789
5344,1606000,1138.6291
5348,1608000,1407.7575
5354,1610000,1216.4986
5360,1612000,1064.2108
5365,1614000,1258.6004
5371,1616000,1074.3987
5376,1618000,1347.937
5380,1620000,1464.0023
5386,1622000,1154.681
5392,1624000,1146.1748
5397,1626000,1288.389
5402,1628000,1369.4021
5407,1630000,1014.1681
5412,1632000,1561.1822
5416,1634000,1379.0057
5420,1636000,1684.3349
5426,1638000,1161.0325
5429,1640000,1561.415
5434,1642000,1417.7098
5438,1644000,1379.2663
5443,1646000,1609.5758
5448,1648000,1320.6242
5452,1650000,1606.8486
5456,1652000,1437.7487
5461,1654000,1239.1568
5465,1656000,1543.0031
5471,1658000,1315.2229
5475,1660000,1463.9482
5480,1662000,1314.3486
5484,1664000,1429.3617
5488,1666000,1734.1146
5490,1668000,3088.4071
5494,1670000,1581.6727
5500,1672000,1083.0856
5505,1674000,1311.7646
5509,1676000,1591.5105
5513,1678000,1749.165
5519,1680000,1148.0617
5524,1682000,1304.5329
5527,1684000,1968.3508
5532,1686000,1264.5009
5536,1688000,1439.0197
5541,1690000,1291.6336
5545,1692000,1794.6492
5551,1694000,1229.0762
5556,1696000,1094.82
5562,1698000,1237.5066
5567,1700000,1285.4691
5572,1702000,1195.7274
5576,1704000,1607.2145
5582,1706000,1140.8783
5588,1708000,1102.1317
5594,1710000,974.6842
5600,1712000,1190.0999
5605,1714000,1300.3457
5611,1716000,1000.1397
5616,1718000,1283.3686
5622,1720000,1199.2271
5626,1722000,1690.716
5630,1724000,1542.7243
5636,1726000,1085.4514
5641,1728000,1256.9323
5644,1730000,1759.1696
5650,1732000,1158.7142
5654,1734000,1753.0707
5657,1736000,1752.7833
5661,1738000,1674.94
5667,1740000,1216.6542
5672,1742000,1168.5757
5677,1744000,987.5039
5682,1746000,1583.6181
5686,1748000,1731.2489
5690,1750000,1464.8381
5695,1752000,1278.213
5700,1754000,1300.2208
5705,1756000,1385.5271
5710,1758000,1160.0815
5715,1760000,1525.195
5720,1762000,1227.4866
5724,1764000,1471.1602
5729,1766000,1541.1723
5732,1768000,1788.9499
5736,1770000,1715.4642
5739,1772000,2064.8844
5742,1774000,1554.521
5747,1776000,1719.7133
5750,1778000,2032.7891
5753,1780000,1752.1633
5758,1782000,1413.8275
5762,1784000,1676.6221
5767,1786000,1282.3736
5770,1788000,2080.1088
5774,1790000,1690.3945
5778,1792000,1784.0683
5782,1794000,1583.7885
5787,1796000,1130.2202
5791,1798000,1856.54
5793,1800000,1985.5304
5799,1802000,1491.7504
5804,1804000,1138.2481
5809,1806000,1284.2956
5812,1808000,1953.2283
5816,1810000,1733.8965
5818,1812000,2122.6534
5823,1814000,1830.5259
5827,1816000,1369.9548
5830,1818000,1672.4808
5833,1820000,2631.3693
5836,1822000,2094.9784
5840,1824000,1474.7499
5845,1826000,1348.9172
5851,1828000,1167.4719
5857,1830000,1089.0756
5861,1832000,1577.6938
5865,1834000,1306.6896
5869,1836000,1747.5117
5873,1838000,1376.2479
5876,1840000,2156.179
5879,1842000,2363.5761
5882,1844000,2043.2544
5885,1846000,1840.7638
5888,1848000,1913.0181
5895,1850000,1131.3421
5900,1852000,1169.4417
5905,1854000,1268.197
5909,1856000,1419.6584
5913,1858000,1848.7394
5916,1860000,1902.8667
5922,1862000,1186.2488
5924,1864000,3099.7243
5927,1866000,1931.5508
5932,1868000,1292.0312
5936,1870000,1607.8115
5940,1872000,1512.7473
5946,1874000,1101.9908
5951,1876000,1280.0322
5955,1878000,1585.7514
5960,1880000,1128.8494
5964,1882000,1974.5442
5969,1884000,1335.7365
5971,1886000,2764.7463
5976,1888000,1452.7751
5980,1890000,1606.1865
5984,1892000,1504.0769
5987,1894000,2134.8067
5993,1896000,1171.0616
5997,1898000,1468.7008
6003,1900000,1080.2328
6008,1902000,1369.7215
6013,1904000,1294.8596
6017,1906000,1421.3886
6022,1908000,1518.1199
6027,1910000,1312.8116
6033,1912000,1114.8713
6038,1914000,1347.216
6042,1916000,1158.1968
6048,1918000,1400.5924
6053,1920000,1103.2056
6058,1922000,1465.5305
6063,1924000,1218.5403
6068,1926000,1527.5634
6071,1928000,1983.7786
6076,1930000,1342.9323
6081,1932000,1305.1758
6086,1934000,1274.5396
6091,1936000,1112.7569
6096,1938000,1384.3828
6101,1940000,1390.5339
6107,1942000,1196.1308
6111,1944000,1535.2858
6117,1946000,1152.629
6122,1948000,1184.9637
6128,1950000,1191.9871
6133,1952000,1282.0044
6139,1954000,1206.4116
6144,1956000,1213.4716
6150,1958000,1189.1532
6156,1960000,1083.6943
6160,1962000,1487.9769
6166,1964000,1180.6446
6171,1966000,1330.0227
6176,1968000,1251.3943
6181,1970000,1313.8359
6186,1972000,1472.2067
6191,1974000,1195.3609
6197,1976000,1138.9564
6202,1978000,1235.8985
6208,1980000,1202.7266
6213,1982000,1195.2998
6218,1984000,1320.6877
6223,1986000,1364.6088
6228,1988000,1368.5993
6234,1990000,1174.0251
6240,1992000,1123.6412
6244,1994000,1401.3902
6248,1996000,1647.7312
6254,1998000,1266.3178
6259,2000000,1186.3035
6264,2002000,1200.4512
6269,2004000,1440.0378
6275,2006000,1245.7681
6280,2008000,1258.1273
6285,2010000,1333.6266
6290,2012000,1247.9691
6295,2014000,1456.5076
6299,2016000,1364.268
6304,2018000,1538.1939
6309,2020000,1429.0934
6315,2022000,1108.4805
6320,2024000,1236.4353
6326,2026000,1229.3295
6332,2028000,1034.0545
6338,2030000,1080.2379
6344,2032000,1035.4863
6350,2034000,1207.4251
6356,2036000,1092.5692
6361,2038000,1299.5561
6365,2040000,1666.6759
6371,2042000,1152.1541
6374,2044000,1668.9176
6377,2046000,1861.1836
6381,2048000,1838.0486
6387,2050000,1445.2559
6392,2052000,1236.4056
6396,2054000,1477.26
6402,2056000,1258.2041
6409,2058000,1006.2106
6415,2060000,1136.4366
6420,2062000,1186.2608
6426,2064000,1190.119
6430,2066000,1447.5108
6435,2068000,1384.813
6439,2070000,1684.065
6444,2072000,1399.6613
6450,2074000,1189.0392
6453,2076000,2166.5382
6458,2078000,1073.2607
6462,2080000,1776.5293
6465,2082000,2086.774
6469,2084000,1762.5051
6476,2086000,1101.9769
6481,2088000,1254.1293
6486,2090000,1430.9134
6490,2092000,1417.0712
6495,2094000,1522.1083
6500,2096000,1252.6154
6505,2098000,1403.6587
6509,2100000,1662.9037
6513,2102000,1683.9954
6518,2104000,1258.5241
6522,2106000,1579.0214
6526,2108000,1299.2373
6531,2110000,1810.8458
6535,2112000,1079.638
6540,2114000,1828.9972
6545,2116000,1223.1691
6550,2118000,1428.7208
6555,2120000,1387.7311
6560,2122000,1300.992
6566,2124000,1137.4981
6571,2126000,1334.9069
6575,2128000,1535.7592
6581,2130000,1297.6645
6585,2132000,1502.5466
6589,2134000,1708.6869
6594,2136000,1432.8802
6599,2138000,1314.558
6604,2140000,1307.2831
6608,2142000,1446.7445
6614,2144000,1380.7458
6619,2146000,1349.0654
6624,2148000,1297.7515
6630,2150000,1050.5096
6635,2152000,1499.3349
6640,2154000,1313.9508
6646,2156000,1168.7777
6651,2158000,1273.017
6656,2160000,1366.0822
6662,2162000,1227.5719
6667,2164000,1258.1013
6671,2166000,1569.9985
6677,2168000,1156.5982
6683,2170000,1166.3294
6688,2172000,1454.8265
6692,2174000,1544.5908
6697,2176000,1366.3761
6703,2178000,1138.5519
6707,2180000,1538.4176
6713,2182000,1161.7374
6719,2184000,1121.4565
6724,2186000,1254.306
6730,2188000,1079.3691
6735,2190000,1420.9304
6740,2192000,1300.2909
6745,2194000,1340.9674
6751,2196000,1212.3808
6755,2198000,1422.8133
6761,2200000,1303.1485
6766,2202000,1022.0549
6771,2204000,1470.4594
6776,2206000,1334.5537
6781,2208000,1469.6812
6786,2210000,1392.1104
6791,2212000,1271.8703
6796,2214000,1427.5869
6801,2216000,1461.01
6806,2218000,1082.0371
6811,2220000,1441.4805
6816,2222000,1339.7818
6822,2224000,1241.2993
6827,2226000,1372.6421
6832,2228000,1271.8678
6837,2230000,1209.9128
6842,2232000,1535.2105
6847,2234000,1379.7184
6851,2236000,1362.5968
6856,2238000,1430.3275
6861,2240000,1343.3391
6866,2242000,1418.4882
6872,2244000,1199.8488
6876,2246000,1512.326
6881,2248000,1260.7602
6886,2250000,1468.3092
6891,2252000,1322.687
6897,2254000,1245.0688
6902,2256000,1241.7648
6908,2258000,1309.5282
6913,2260000,1280.274
6918,2262000,1329.2449
6923,2264000,1147.5722
6929,2266000,1317.4749
6933,2268000,1569.9503
6938,2270000,1495.7278
6943,2272000,1400.6458
6948,2274000,1281.5977
6953,2276000,1328.1287
6958,2278000,1259.7724
6963,2280000,1487.8392
6968,2282000,1387.974
