episode,timestep,reward
85,2000,21.9044
162,4000,26.6799
223,6000,39.8388
281,8000,47.9024
325,10000,65.447
372,12000,59.6355
404,14000,113.6199
432,16000,135.2107
456,18000,150.569
482,20000,137.7806
503,22000,190.7021
524,24000,179.0106
