episode,timestep,reward
58,2000,37.3161
123,4000,32.0582
163,6000,74.7307
206,8000,69.5293
240,10000,99.9649
274,12000,98.4767
295,14000,173.947
315,16000,194.6268
337,18000,160.6826
361,20000,170.5841
410,22000,57.8899
456,24000,65.251
498,26000,79.7108
536,28000,86.7589
571,30000,109.2178
