episode,timestep,reward
131,2000,12.3707
278,4000,11.5011
419,6000,12.8227
556,8000,13.0705
682,10000,16.2593
813,12000,15.8681
938,14000,17.8151
1060,16000,18.2811
1169,18000,22.6294
1287,20000,20.0521
1388,22000,25.1696
1498,24000,22.6557
1592,26000,29.1516
1686,28000,28.8
