episode,timestep,reward
78,2000,17.4141
204,4000,5.6237
372,6000,3.4447
549,8000,3.0113
731,10000,2.8001
921,12000,2.7711
1112,14000,2.7992
1304,16000,2.8943
1498,18000,2.8522
1690,20000,2.9046
1880,22000,2.9229
2071,24000,2.9687
2262,26000,2.8498
2455,28000,2.9581
2648,30000,3.0223
2846,32000,2.9265
3042,34000,2.8755
3241,36000,2.8554
3439,38000,2.8908
3638,40000,2.8588
3837,42000,2.9424
4034,44000,2.8607
4232,46000,3.0056
4429,48000,2.9304
4627,50000,2.9046
4825,52000,2.967
5026,54000,2.8866
