episode,timestep,reward
153,2000,8.7739
310,4000,8.4245
452,6000,10.5105
594,8000,10.5094
691,10000,19.5966
791,12000,18.4872
867,14000,30.9259
943,16000,32.0634
996,18000,53.0251
1047,20000,57.0783
