episode,timestep,reward
167,2000,8.235
343,4000,7.994
529,6000,7.9329
701,8000,9.3553
858,10000,10.8576
1018,12000,10.6191
1191,14000,9.7261
1357,16000,10.3917
1507,18000,12.0112
1670,20000,10.6101
1827,22000,11.3232
