1,22.653147845390585
2,-1.607759233316337
3,-0.29962405578459816
4,0.9082195335314198
5,0.5931910803732781
6,0.7311539038966426
7,0.543547789300244
8,0.5031668940177916
9,0.6842995395360723
10,0.9727874326445831
11,0.45577539857854954
12,0.7033147424466333
13,0.7164430811862812
14,0.45421845542327466
15,0.612353198781378
16,0.5869152082997351
17,1.130245048850163
18,0.6631014213577693
19,0.5503087105517162
20,0.8903639492609374
21,0.5326195287589008
22,0.8355926049625357
23,0.39390461340134353
24,0.7542683895193456
25,0.751335291875483
26,0.8696991419409594
27,0.8595105947817892
28,0.5749854882636547
29,-0.013296480731331606
30,0.5127918550579691
31,0.6949499724989905
32,0.8282179741313991
33,0.4260701272648437
34,0.31577321750681553
35,0.5859298075581019
36,0.5673219472004476
37,0.6761769050729591
38,0.6126511204437481
39,1.517778858701924
40,2.0934591614176146
41,2.114461647457455
42,1.9213503365950944
43,1.778091419261094
44,1.8732836439826344
45,1.9975636172851616
46,1.7126799184471428
47,1.8927304569648207
48,1.6220344859849314
49,1.9786141775113069
50,1.9590592060559253
51,1.6822616420318044
52,1.9178965534899817
53,1.9752267453292516
54,1.7951685613489006
55,1.8607734381997796
56,1.8497419860661113
57,1.8000570640565576
58,1.9116284870287323
59,2.0541107001525964
60,1.7565360118738327
61,1.7832805083334589
62,1.7703814456048421
63,1.921945480062376
64,1.7657544539197247
65,1.9647791846703215
66,1.7553519607651094
67,1.6792191273477248
68,2.0331484660623653
69,1.9171489925905438
70,2.127030275318968
71,2.216822079385332
72,2.1363624553153104
73,2.735697004967729
74,3.0646332990782224
75,3.2108042748231407
76,3.2308624037726026
77,3.116691230806977
78,3.306759632560725
79,3.186666994096802
80,3.143559868321875
81,3.068621714512685
82,3.2839457634356646
83,3.162409166988914
84,3.211869719423889
85,3.1367208321200137
86,3.224654070459541
87,3.2719906449891067
88,3.196203789035073
89,3.1247329193764886
90,3.1927857255783514
91,3.2203576821251825
92,3.216778767375508
93,3.2360804373466276
94,3.1797959583868884
95,3.243593761663206
96,3.152150615089239
97,3.2350726299581063
98,3.3189588415164986
99,3.191159242264523
100,3.190921660860094
101,3.1799645199137867
102,3.203817930742562
103,3.2659804556068903
104,3.1965986477956423
105,3.1169001921735475
106,3.220696839148574
107,3.216264687433929
108,3.2539169598104603
109,3.1736739053340615
110,3.2572163216752372
111,3.1762481939327443
112,3.162552548927356
113,3.3291443861370857
114,3.2234765246513284
115,3.2245154322545653
116,3.217121853629565
117,3.1791214324597794
118,3.129699171463592
119,3.1934351183037943
120,3.1765504269139453
121,3.2307034280086175
122,3.2485056123111176
123,3.2072088422918763
124,3.2217453490946566
125,3.2608250519048463
126,3.173662654194057
127,3.223070221906592
128,3.25652027188751
129,3.1515069889855973
130,3.1549962457634497
131,3.211907585180918
132,3.2375339381686614
133,3.1540273754942647
134,3.1011225039015327
135,3.1712966439911887
136,3.3630554615057835
137,3.1938854530312417
138,3.3927765624788857
139,3.138141830942072
140,3.1047703641226048
141,3.124059104433191
142,3.162500585578129
143,3.205379316790591
144,3.2130749075738927
145,3.125141334789674
146,3.2423362005228498
147,3.135496192857971
148,3.15691908771759
149,3.284071928606903
150,3.3026764182135344
151,3.196066704119726
152,3.3293599873752
153,3.1177205531509307
154,3.149479554256285
155,3.169099464456095
156,3.1901768337762295
157,3.2718562135314637
158,3.19517550959265
159,3.1465069224153037
160,3.2167852267967896
161,3.158766472164944
162,3.167897824315667
163,3.23678426279764
164,3.220020562522228
165,3.1318195927133887
166,3.214517034714533
167,3.134548105051071
168,3.202227966797503
169,3.269168831100764
170,3.30189912044453
171,3.0847944480041303
172,3.2265984330493693
173,3.0837618355098426
174,3.2002063705874066
175,3.1014708954504866
176,3.195155130647655
177,3.091734742264997
178,3.2128503197765985
179,3.1938092056263345
180,3.1440033128267046
181,3.1412769879395697
182,3.3004566330508687
183,3.243209328752566
184,3.2520775130104096
185,3.306125865938084
186,3.1741647200401197
187,3.2449906019154207
188,3.1432193382273677
189,3.135875051079097
190,3.155165104243168
191,3.2286580222524397
192,3.1281702623266003
193,3.1921035794462616
194,3.1630477097163334
195,3.2578649110012425
196,3.2103413120798634
197,3.178513497530967
198,3.14108690289872
199,3.2922807218192354
200,3.248209470733752
201,3.0665563276754
202,3.189577205707365
203,3.2327998544145338
204,3.331496095057494
205,3.2083832159482477
206,3.1907268660087222
207,3.306931233909966
208,3.2130930092931713
